county_id,unemployment_rate,icu_beds_count,hospitals_count,medicare_count,income,total_population
1001,2.7,6,1,11439.0,55317,55036
1009,2.6,6,1,13175.0,47412,57667
1017,2.8,0,0,9276.0,37342,33895
1021,2.5,6,1,9785.0,43501,43805
1033,3.7,22,2,14459.0,45477,54435
1045,2.8,6,1,11189.0,44711,49393
1051,2.6,5,2,17880.0,54981,80989
1065,4.0,0,1,4284.0,34679,14995
1079,2.9,6,1,8125.0,43779,33288
1083,2.4,10,1,18356.0,52831,91695
1099,5.1,8,1,5480.0,26036,21745
1107,3.4,4,1,5157.0,36220,20170
1121,3.4,14,2,20236.0,39219,80888
5141,5.9,0,1,5502.0,34428,16751
5145,5.3,13,1,17442.0,44074,78706
6005,4.4,6,1,11896.0,60636,37306
6021,7.0,0,1,5990.0,46260,27935
6033,5.8,8,2,18619.0,40446,64095
6043,6.2,0,1,5179.0,51385,17658
6055,3.2,32,2,31111.0,79637,141005
6089,5.5,81,4,50181.0,47258,178919
6099,6.6,88,5,90037.0,54260,535684
6115,6.9,24,1,13674.0,51776,74644
8003,4.2,6,1,3134.0,36315,16345
8013,2.4,72,5,54866.0,75669,316782
8014,2.6,20,1,11808.0,85639,64283
8025,4.6,0,0,946.0,35292,5514
8031,2.8,227,6,99763.0,60098,678467
8035,2.4,54,3,47655.0,111154,320940
8047,2.2,0,0,1127.0,72544,5793
12083,3.7,110,2,120523.0,41964,343778
12087,2.0,14,3,19255.0,63030,76745
12095,2.8,388,3,199305.0,51586,1290216
12111,3.7,69,2,82496.0,47132,298763
12119,4.6,0,0,76385.0,54771,116754
12125,2.8,0,1,2278.0,37460,15300
13001,3.7,3,1,3904.0,37089,18471
13013,2.9,6,1,13362.0,56119,75099
13029,3.1,0,0,5919.0,68589,34883
13043,2.7,6,1,2452.0,33125,10894
13055,4.9,0,0,5866.0,35718,24880
13059,3.5,104,2,18078.0,34557,123554
13071,3.1,10,2,9533.0,34503,45890
13079,3.6,0,0,2834.0,41032,12385
13091,5.4,6,1,4361.0,35290,21063
13107,4.7,8,1,5162.0,33089,22502
13113,3.0,37,1,24233.0,84861,110306
13123,3.7,0,0,8913.0,46211,29614
8053,3.3,0,0,258.0,53056,820
8057,3.1,0,0,358.0,45994,1372
8059,2.6,94,4,113563.0,75170,564029
8073,3.1,0,1,1126.0,44725,5520
8083,5.6,4,1,6952.0,45645,25770
8095,1.7,0,2,987.0,50076,4327
8105,5.3,0,1,3422.0,38534,11430
8111,3.4,0,0,178.0,46397,569
8123,2.9,26,1,45848.0,66489,285729
9015,4.8,6,2,24285.0,62553,116674
12001,2.7,210,2,45942.0,45478,259865
12013,3.4,0,1,2987.0,36237,14458
12023,3.1,27,2,16625.0,43504,68484
12039,3.9,0,1,10708.0,39830,46113
12055,4.4,38,2,35358.0,36374,100177
12059,3.5,0,1,5142.0,37474,19483
12073,2.8,60,2,46138.0,49941,285890
4003,5.4,12,4,33579.0,47847,126516
4013,3.8,1004,34,706340.0,58580,4155501
5001,3.4,0,2,4512.0,38532,18352
5009,3.6,24,1,10732.0,40727,37212
5019,3.7,0,1,4883.0,37144,22495
5029,4.7,0,1,5367.0,39638,20954
5043,6.0,5,1,3987.0,36092,18620
5051,4.0,41,3,30790.0,41672,97994
5061,3.9,0,1,3281.0,34851,13472
5071,4.5,8,1,6042.0,35758,26155
5085,3.7,0,0,13886.0,57290,71568
5097,5.8,0,0,2773.0,35252,9059
5101,4.3,0,0,2670.0,38134,7898
5111,4.1,0,0,6093.0,37487,24098
5123,5.5,6,1,5303.0,33102,26688
5129,6.1,0,0,2720.0,36716,7925
13309,7.5,0,0,1205.0,28490,7952
13313,4.0,34,1,17985.0,43871,103963
13319,3.7,0,0,2467.0,38711,9147
15009,2.6,20,4,31253.0,72762,164094
16015,5.3,0,0,2311.0,49964,6968
16021,5.3,0,1,3447.0,39512,11323
16045,3.6,0,1,4929.0,42888,16850
16051,2.5,0,0,4260.0,58055,27410
16057,2.5,0,1,6673.0,43310,38697
16067,2.9,0,1,3739.0,48021,20448
16081,2.2,0,1,1560.0,55986,10776
17005,3.2,0,1,3751.0,54393,17034
17009,1.9,0,0,1114.0,56289,6791
17019,2.6,51,2,30378.0,49586,207946
17029,2.8,9,1,10113.0,41907,52540
17035,3.0,0,0,2439.0,50680,10899
17049,2.8,10,1,7636.0,54655,34164
17055,4.4,0,1,10083.0,39454,39302
17065,3.2,0,1,1977.0,47293,8259
18051,2.6,5,1,7150.0,51149,33596
18059,2.8,24,1,15747.0,70973,72776
18069,3.3,0,1,8401.0,50063,36520
18079,3.5,0,1,6343.0,48362,27840
18085,2.9,14,1,16031.0,57190,78720
18095,4.0,21,3,30210.0,45432,129641
18105,3.2,38,2,21989.0,45689,144436
18115,3.4,0,0,1383.0,58359,5911
18125,3.8,0,0,3176.0,50196,12471
18131,3.8,0,1,3179.0,47633,12761
18139,2.8,0,1,3839.0,47955,16765
18153,4.8,4,1,4600.0,45031,20900
18173,2.9,24,2,13206.0,66080,61581
18179,3.0,7,1,6148.0,53038,27832
18183,2.9,0,1,7402.0,57041,33481
19009,2.6,0,1,1604.0,48750,5711
19017,2.7,0,2,5530.0,65440,24741
19021,2.2,5,1,3787.0,52784,20369
19031,3.1,0,0,4144.0,62555,18368
19039,3.7,0,1,2171.0,49718,9267
17073,4.3,3,2,11847.0,55755,49649
17077,2.8,21,2,10501.0,36008,59115
17079,3.6,0,0,2306.0,56523,9608
17089,4.1,103,5,81892.0,74862,529402
17103,3.3,6,1,8244.0,58319,34670
17107,3.4,0,1,6147.0,58271,29488
17121,3.6,9,2,9849.0,44679,38305
17129,3.6,0,0,2858.0,62368,12416
17139,2.5,0,0,3280.0,53979,14711
17145,3.8,0,2,4706.0,45864,21467
17155,5.2,0,0,1482.0,64741,5771
17169,3.8,0,1,1668.0,47321,7181
17175,5.1,0,0,1374.0,52284,5551
17179,4.0,8,2,29347.0,60874,134695
17189,2.0,0,1,3282.0,54520,14260
17203,3.1,0,1,8045.0,69507,38942
18009,4.3,0,1,3291.0,40622,12214
18011,2.4,8,1,11098.0,75591,63013
18021,3.8,0,1,6153.0,50924,26375
18033,2.9,8,1,9057.0,51374,42524
13125,4.1,0,0,642.0,45273,3027
13129,3.6,8,1,10976.0,43452,56424
13131,3.4,4,1,5475.0,39462,25048
13139,2.8,85,1,37379.0,55622,192865
13157,2.7,0,1,13307.0,57999,63851
13169,3.3,0,0,6039.0,55110,28540
13175,5.1,16,1,11143.0,35202,47451
13187,3.1,0,0,6741.0,43039,31567
13197,4.4,0,0,1686.0,39015,8558
13201,3.4,0,1,1407.0,37255,5884
13217,3.9,10,1,19446.0,52784,105042
13225,3.8,0,1,5827.0,43645,27027
13233,3.7,0,1,9182.0,40652,41444
13243,4.8,0,1,1724.0,30640,7206
13253,4.3,0,1,2414.0,33999,8549
13265,7.2,0,0,498.0,30500,1844
13277,3.4,20,1,8030.0,38728,40531
13285,3.2,20,1,13450.0,43597,69433
13293,4.0,28,1,6804.0,35375,26241
13303,4.7,0,1,4654.0,38097,20506
20027,3.1,0,1,2089.0,55434,8203
20029,2.9,0,1,2348.0,44199,9191
20039,3.3,0,1,878.0,41230,2891
20049,3.0,0,0,863.0,39405,2581
20065,2.6,0,1,785.0,43427,2561
20075,1.7,0,1,445.0,48160,2621
20085,3.3,0,1,3152.0,53592,13322
20095,3.2,0,1,1922.0,57593,7576
20105,2.3,0,1,854.0,48693,3121
20115,2.6,0,2,3186.0,50212,12087
20127,3.2,0,1,1516.0,50338,5605
20135,2.6,0,2,811.0,48412,3001
20145,3.3,0,1,1535.0,46224,6776
20155,3.3,20,2,14695.0,47897,63360
20163,3.2,0,1,1329.0,48352,5148
20173,4.0,236,6,89941.0,52841,510484
20185,3.0,0,1,1028.0,47121,4251
20195,3.2,0,1,806.0,55197,2899
20203,1.8,0,1,477.0,55109,2157
20205,4.6,0,2,2456.0,44468,8858
21183,5.9,4,1,5859.0,41470,24062
21187,4.3,0,0,2557.0,44031,10686
21189,7.3,0,0,1218.0,22736,4497
21199,4.7,38,1,17412.0,35022,63974
21209,3.3,6,1,8581.0,65598,52322
21219,4.2,0,0,2537.0,38248,12377
21229,3.7,0,0,2833.0,47843,11999
22001,4.6,4,2,11783.0,40492,62607
22013,5.8,0,1,3587.0,34077,13806
22033,3.7,124,7,77079.0,51436,446167
22053,4.3,5,1,6171.0,40744,31405
22073,4.9,88,4,29540.0,40081,156433
22077,4.5,0,1,5041.0,43964,22271
22089,3.7,8,1,9228.0,64707,52728
22105,4.7,64,4,24034.0,45901,128850
22115,6.1,7,1,7887.0,46620,51906
21003,3.9,0,1,4700.0,40598,20628
21009,4.7,10,1,10368.0,39658,43418
21017,4.0,4,1,4724.0,47886,20017
21025,10.3,4,1,3660.0,25861,13276
21031,5.2,0,0,3078.0,39362,12735
21043,8.8,0,0,6933.0,35095,27385
21053,5.8,0,1,2594.0,31130,10208
21063,10.9,0,0,1684.0,29043,7533
21077,4.0,0,0,1325.0,50250,8652
21087,4.3,0,1,2986.0,37388,11044
21099,6.3,0,1,4287.0,37315,18531
21103,3.6,0,0,3759.0,50787,15677
21115,7.3,6,1,6285.0,35629,23064
21121,5.5,4,1,8291.0,26061,31424
21137,5.1,0,1,6268.0,37930,24413
21143,4.6,0,0,2498.0,50268,8268
21151,3.7,12,2,17093.0,46674,88376
21157,5.1,4,1,8877.0,49126,31177
21169,5.1,0,0,2681.0,35594,9990
21175,6.6,0,1,3109.0,33523,13281
19045,4.1,10,2,11016.0,50295,47587
19047,4.8,0,1,3490.0,51091,17131
19055,3.0,0,1,3730.0,60534,17326
19063,3.0,0,1,2357.0,47419,9661
19067,4.5,0,1,4039.0,48607,15904
19079,3.1,0,1,3540.0,55836,15201
19087,3.3,0,1,4581.0,52275,19865
19095,2.9,0,1,3697.0,58077,16231
19105,4.6,0,1,4727.0,58391,20468
19113,3.3,44,2,42142.0,62702,220008
19121,4.5,0,1,3336.0,60077,15720
19125,2.4,3,2,7302.0,57917,33127
19137,2.8,8,1,2821.0,43674,10239
19141,2.4,0,2,3434.0,56314,13944
19151,2.2,0,1,1914.0,45969,6972
19161,3.1,0,1,2631.0,53254,9936
19169,1.7,14,2,13817.0,52671,95888
19175,3.8,4,1,3076.0,47597,12497
19181,3.0,0,0,9497.0,71514,48630
19195,3.5,0,0,1808.0,50880,7502
20005,5.6,4,1,3272.0,46640,16466
20015,3.4,16,2,12506.0,62324,66260
27073,5.6,0,2,1937.0,50195,6840
27083,3.8,0,2,5049.0,54181,25789
27085,4.7,6,2,7899.0,59869,35816
27093,5.2,0,1,5407.0,59611,23105
27103,2.6,0,1,6380.0,62593,33477
27113,6.9,0,1,3031.0,53893,14197
27121,3.7,0,1,2969.0,58198,10932
27127,4.3,0,1,3708.0,51871,15430
27147,3.5,0,1,7748.0,58882,36612
27153,5.4,3,2,5987.0,49213,24423
27161,5.1,0,1,4315.0,55189,18898
28003,4.5,24,1,9356.0,38919,37242
28013,5.6,0,1,3727.0,33370,14617
28017,5.1,0,1,4321.0,33579,17305
28029,6.0,0,1,6431.0,38046,28748
28037,6.2,0,1,1990.0,42388,7772
28049,4.8,218,5,44024.0,41011,243249
28061,7.2,0,1,4182.0,35271,16547
28065,6.6,0,1,2768.0,26736,11639
28075,4.9,51,4,15764.0,41340,78221
22121,3.8,0,0,4580.0,60902,25518
22127,6.0,5,1,3196.0,29472,14631
23009,6.7,6,3,15806.0,51438,54468
23029,7.7,0,2,9850.0,40328,31822
24001,5.4,15,1,17398.0,42771,72591
24003,3.0,53,2,98260.0,94502,564600
24009,3.0,4,1,16373.0,100350,90824
24017,3.5,10,1,24448.0,93973,156021
24019,5.0,0,0,8264.0,50532,32386
24029,4.9,6,1,6105.0,56638,19666
24035,3.3,0,0,10430.0,89241,49071
24037,3.3,12,1,17149.0,86508,110979
24039,6.1,0,1,5203.0,39239,25801
24041,3.9,16,1,11722.0,65595,37461
25011,3.1,6,1,18895.0,57307,70926
26009,5.6,0,0,7798.0,50988,23133
26015,3.1,0,1,13825.0,57312,59607
26023,3.3,10,1,10078.0,48192,43543
26035,6.5,0,1,9931.0,35913,30597
26037,2.5,2,1,15293.0,64903,77321
26045,2.9,0,2,24806.0,59244,108586
26057,3.9,0,1,9113.0,42256,41319
26061,4.3,5,2,7858.0,41379,36333
26073,3.6,8,1,11325.0,42771,70572
26077,2.7,34,2,50030.0,51945,259830
26083,5.4,0,0,829.0,41118,2136
26085,6.0,0,0,4182.0,32309,11669
26091,3.4,0,2,23440.0,51339,98585
26097,17.9,0,1,3714.0,42559,10836
26103,4.7,30,2,15556.0,48491,67145
26107,4.7,4,1,9972.0,43470,43181
26111,3.7,26,1,18735.0,57117,83489
26117,3.7,12,4,14980.0,44651,62956
26123,4.1,9,1,12440.0,45645,47899
26133,3.8,4,1,6568.0,41099,23221
26143,8.3,0,0,10249.0,37834,23934
26155,3.7,7,1,16541.0,50967,68617
26161,2.2,92,4,60961.0,65618,361509
26165,4.6,6,1,8610.0,42793,32915
27009,5.1,0,0,7723.0,53574,39360
27019,2.8,25,1,14406.0,93095,98799
27029,11.3,0,1,2155.0,45638,8824
27039,4.2,0,0,3600.0,71078,20485
27051,5.9,0,1,1743.0,53727,5923
27057,6.9,0,1,6197.0,52941,20743
27067,4.5,8,1,10233.0,56604,42577
29097,3.1,88,3,24501.0,45328,118522
29103,4.9,0,0,1037.0,39674,3976
29109,4.2,0,1,9353.0,41673,38131
29117,3.1,0,1,3607.0,45929,15025
29131,5.6,0,0,5882.0,41461,24947
29137,4.9,0,0,2382.0,42011,8676
29151,2.5,0,0,2756.0,54503,13610
29159,6.1,9,1,9104.0,43097,42309
29169,4.0,0,0,6738.0,51137,53132
29179,4.3,0,0,2071.0,40265,6361
29195,4.1,7,2,5090.0,41567,23010
29205,4.5,0,0,1573.0,42593,6084
29211,4.7,0,1,1587.0,42034,6382
29221,6.1,0,1,5615.0,37810,24968
29229,5.3,0,0,5176.0,31290,18304
30013,3.8,20,2,18449.0,46827,81816
30037,4.9,0,0,325.0,43854,747
30043,4.0,0,0,3144.0,64911,11625
31121,2.9,0,1,1931.0,53536,7829
31125,2.8,0,0,789.0,45428,3569
31135,2.0,0,1,745.0,58125,2904
31137,2.3,0,1,2161.0,56408,9163
31147,3.0,0,1,2257.0,46839,8045
31159,2.8,0,1,3536.0,63095,17045
31163,3.3,0,0,870.0,48704,3048
31171,4.8,0,0,202.0,53173,643
31183,2.1,0,0,186.0,49706,846
32009,3.9,0,0,287.0,39405,1102
32021,4.0,0,1,1400.0,39375,4471
32033,3.3,0,1,1972.0,60358,9858
34007,4.6,199,4,100269.0,65037,510996
34015,4.3,14,1,57350.0,81489,291372
34031,5.1,97,2,87533.0,63339,510563
35001,4.5,138,5,131781.0,50386,674855
35006,6.4,4,2,5044.0,36089,27049
30051,2.9,0,1,473.0,46641,2245
30059,3.8,0,1,622.0,41343,2000
30069,4.9,0,0,110.0,46429,453
30093,4.5,11,1,8336.0,40480,34514
30099,4.2,0,1,1613.0,51060,6040
30107,4.8,0,1,586.0,37222,2108
31003,2.8,0,1,1603.0,46949,6406
31009,4.5,0,0,140.0,52000,502
31023,2.9,0,1,1947.0,52448,8105
31035,3.1,0,0,1553.0,54167,6264
31037,2.4,0,1,1555.0,54876,10616
31047,3.1,0,3,4448.0,51238,23925
31053,2.9,0,1,8492.0,51748,36576
31063,3.6,0,0,666.0,52090,2624
31073,2.1,0,0,602.0,61769,2019
31085,3.0,0,0,226.0,44946,957
31093,3.0,0,1,1464.0,53648,6385
31097,3.6,0,1,930.0,49564,5200
31117,3.2,0,0,99.0,60714,432
28079,5.5,0,1,4651.0,35578,22936
28083,7.3,9,1,6384.0,25210,30113
28095,5.1,9,2,8996.0,39444,35967
28099,5.8,0,3,6052.0,36755,29437
28103,7.0,0,1,2597.0,30808,10942
28115,4.1,0,1,6519.0,41865,31075
28117,4.9,11,1,5777.0,32854,25389
28127,5.2,0,2,6135.0,37591,27215
28139,4.6,0,1,5519.0,39351,21993
28151,7.4,22,1,10944.0,29387,48002
29001,3.7,10,1,4788.0,38750,25437
29009,4.3,0,2,9007.0,40638,35398
29021,3.6,21,1,18281.0,48652,89425
29033,3.6,0,1,2409.0,43583,8909
29043,3.2,0,0,17772.0,55761,83028
29053,4.0,0,1,3934.0,46547,17620
29065,4.0,0,1,4159.0,38829,15566
29075,2.8,0,1,1622.0,43777,6688
29085,5.1,0,0,3492.0,34746,9352
37001,3.6,20,1,33998.0,44281,157844
37005,5.2,0,1,3458.0,38944,10935
37017,4.8,4,1,8234.0,32396,34130
37021,2.9,166,1,62539.0,48464,252268
37027,3.6,12,1,19798.0,40735,81805
37055,7.8,0,1,9325.0,55640,35412
37057,3.6,29,2,37750.0,45806,164118
37067,3.5,259,3,73977.0,48369,368362
37081,3.9,142,2,98526.0,49253,517197
37091,5.1,10,1,5496.0,35806,24262
37103,3.6,0,0,2625.0,37256,9776
37117,4.6,6,1,6117.0,35969,23227
37127,4.5,21,1,22139.0,46187,94125
37141,3.7,0,1,13430.0,49357,57630
37151,3.6,12,1,31383.0,43598,142827
37165,6.6,8,1,8909.0,32739,35445
37167,3.7,10,1,14341.0,46017,60875
39055,4.6,12,1,21210.0,77104,93895
39063,3.4,34,1,15307.0,52831,75508
39065,4.7,0,1,6339.0,46404,31576
39075,3.3,4,1,5126.0,58728,43808
39089,4.1,38,1,35385.0,59747,170678
39097,3.7,13,1,8327.0,62897,43732
39109,4.2,10,1,23456.0,54568,104081
39121,9.0,0,0,2731.0,42171,14498
39131,7.8,0,1,6730.0,43562,28291
39143,5.1,18,2,13602.0,50370,59559
39147,4.7,9,2,12633.0,49153,55549
39159,3.5,7,1,8721.0,78848,54688
39169,3.6,14,2,24017.0,54037,115915
39173,4.0,10,1,24802.0,58033,129504
40009,4.1,6,1,4006.0,49625,22971
40019,3.3,13,2,10987.0,47754,48407
40031,3.0,58,3,19666.0,49569,123066
40043,2.2,0,1,1160.0,52930,4904
40053,2.0,0,0,1122.0,54460,4458
37181,5.5,20,1,11005.0,35246,44420
37191,3.9,16,1,24823.0,41766,124496
37197,3.4,0,0,9087.0,41126,37825
38007,2.8,0,0,185.0,91518,983
38019,3.4,0,1,1102.0,65505,3817
38031,3.0,0,1,798.0,59500,3318
38035,2.3,26,2,10886.0,51410,70130
38045,2.4,0,0,1102.0,57463,4106
38061,1.6,0,1,1596.0,69622,9986
38073,2.2,0,1,1308.0,62524,5411
38079,8.7,0,2,2199.0,36170,14657
38091,1.8,0,0,479.0,65437,1915
38103,4.7,0,1,1259.0,54464,4089
39003,4.9,62,4,22854.0,47905,104157
39015,6.2,0,0,10263.0,49188,43799
39027,5.3,6,1,9302.0,49997,41869
39039,4.6,8,3,9084.0,55295,38311
39047,4.3,6,1,6571.0,44289,28659
35015,3.1,12,2,10353.0,60703,56793
35027,5.1,4,1,6524.0,42145,19497
35028,3.2,6,1,3655.0,110190,18031
35045,6.3,10,2,21506.0,49686,128221
35053,5.4,0,1,3905.0,34008,17098
36003,6.2,6,2,10825.0,45359,47400
36021,3.8,9,1,16111.0,61093,61481
36037,4.9,10,1,13479.0,54033,58537
36043,5.8,0,1,15355.0,49077,62943
36057,6.1,8,1,12919.0,47449,49500
36069,4.5,27,3,26727.0,61710,109491
36083,4.1,12,3,33729.0,63166,159800
36095,5.9,0,1,7066.0,51842,31611
36109,3.6,16,1,17373.0,56200,104415
36121,6.0,5,1,9080.0,55459,40886
36123,4.9,0,1,6202.0,51758,25083
42013,5.4,50,3,31596.0,45664,124736
42015,5.5,42,3,15355.0,50900,61546
42021,6.4,30,2,37260.0,44943,135871
42031,6.4,7,1,9594.0,44373,38747
42047,6.7,0,1,8218.0,49876,30781
42063,6.2,12,1,19557.0,46306,86551
42069,5.6,51,3,53153.0,48380,211960
42087,5.8,10,1,11848.0,46286,46452
42093,4.0,42,1,4652.0,56250,18302
42105,9.0,4,1,4767.0,41406,17070
42113,6.8,0,0,1943.0,45519,6192
42123,6.0,6,1,10739.0,45781,40345
45005,6.5,0,1,2171.0,23331,9402
45009,5.7,0,0,3501.0,32330,14842
45027,4.2,6,1,9190.0,35838,34156
45039,4.6,0,0,5723.0,35551,22868
47005,5.6,0,1,4939.0,33702,16154
47007,6.0,0,1,3156.0,40450,14413
47013,5.3,10,2,10910.0,35377,39824
47027,7.3,0,1,2242.0,30801,7684
47031,4.0,14,2,13084.0,46614,54074
47045,5.2,10,1,8877.0,44386,37751
47057,4.9,0,0,6344.0,40088,22942
47069,5.6,0,1,6177.0,36686,25784
47081,3.4,0,1,5512.0,39333,24502
47093,3.2,254,4,91238.0,52458,452286
47105,3.8,5,1,16859.0,55431,51024
47117,3.9,0,1,6930.0,46837,31753
47129,4.9,0,0,5411.0,40707,21639
47139,4.5,0,0,4628.0,42307,16722
47151,5.1,0,1,5260.0,31875,21949
47173,4.3,0,0,4931.0,40132,19176
47179,4.0,76,2,30781.0,44180,126437
45049,2.9,6,1,4569.0,32147,20066
45053,2.7,4,1,6331.0,39740,27465
45075,4.8,20,1,20935.0,34943,89116
45081,2.8,0,0,4604.0,41885,20228
46003,2.9,0,0,633.0,57257,2739
46007,5.6,0,1,529.0,45725,3440
46017,6.6,0,0,248.0,30500,2048
46029,3.4,8,1,5842.0,52025,27963
46035,3.3,8,1,4422.0,48665,19753
46043,3.8,0,1,794.0,52543,2940
46055,3.3,0,1,477.0,38873,2084
46061,6.2,0,0,1552.0,62448,3404
46087,3.4,0,0,1301.0,60808,5515
46095,6.1,0,0,373.0,31165,2062
46103,3.7,38,3,26895.0,52245,108126
46111,3.7,0,0,527.0,54677,2366
46125,3.9,0,1,1954.0,54294,8242
46137,3.8,0,0,174.0,35000,2837
40059,2.4,0,1,787.0,46915,3843
40063,4.9,0,1,3358.0,38425,13519
40073,2.0,0,1,3098.0,62829,15510
40081,3.2,0,2,7722.0,47539,34759
40087,2.5,0,1,7877.0,62081,37919
40097,2.8,0,1,9529.0,45302,40929
40109,2.7,300,19,133004.0,50762,774203
40123,2.7,12,2,8288.0,46689,38289
40127,5.2,0,1,3306.0,35414,11132
40147,3.1,8,1,12263.0,50388,51867
40153,3.1,6,1,3781.0,57602,21140
41017,4.1,36,2,46485.0,59152,175321
41031,5.7,0,1,6001.0,48464,22707
41037,5.2,0,1,2388.0,32769,7807
41053,4.0,0,1,19111.0,56032,79666
41069,3.6,0,0,519.0,33563,1415
42005,7.2,12,1,17891.0,47527,66737
48357,3.4,0,1,1376.0,50120,10484
48359,3.1,0,0,435.0,62426,2083
48367,3.1,20,1,25927.0,70608,125963
48379,2.9,0,0,3269.0,48308,11246
48381,2.5,0,0,23607.0,65564,130552
48393,2.6,0,0,200.0,79167,889
48397,3.0,6,1,15360.0,93269,90414
48411,3.5,0,0,1593.0,40301,5851
48425,3.7,0,1,1983.0,52346,8650
48429,3.3,0,1,2179.0,45862,9365
48433,3.3,0,1,383.0,46786,1084
48445,3.5,0,1,2178.0,42441,12755
48449,4.2,8,1,5597.0,46980,32664
48459,4.2,0,0,9365.0,48796,40506
48463,3.6,6,1,5640.0,40781,27015
48475,2.6,0,1,1978.0,63333,11498
48491,2.8,90,6,77496.0,79123,508313
48497,3.4,21,1,12199.0,59081,63247
48507,9.0,0,0,2050.0,25988,12152
49011,2.6,22,3,41725.0,75961,334977
47185,4.2,4,1,7376.0,37654,26394
47189,3.0,12,1,26942.0,66123,128874
48009,3.0,0,0,1970.0,63192,8793
48011,3.1,0,0,478.0,68750,1929
48021,2.9,0,1,15832.0,59185,80306
48031,2.4,0,0,3687.0,58500,11089
48047,5.4,0,0,1672.0,24794,7251
48053,2.8,12,2,13174.0,57173,45017
48063,4.4,0,1,3051.0,41811,12670
48069,2.8,0,1,1246.0,44643,7891
48079,3.8,0,1,585.0,37500,2932
48095,2.8,0,1,783.0,46696,3858
48099,3.9,4,1,10872.0,50865,75818
48103,4.9,0,1,716.0,63935,4836
48115,4.3,0,1,2413.0,43201,13095
48123,2.6,0,1,4641.0,50960,20474
48127,2.8,0,1,1977.0,31384,10822
48137,2.1,0,0,605.0,48462,2111
48149,2.7,0,1,7092.0,56941,24963
48159,3.4,0,0,2766.0,43967,10639
48169,3.1,0,0,879.0,53832,6739
48177,2.9,0,1,4156.0,47516,20558
48179,4.0,8,1,4225.0,48314,22962
48185,4.1,0,1,6029.0,49745,27358
48191,4.6,0,0,825.0,31324,3102
48195,2.2,0,1,961.0,40678,5532
48217,3.4,5,1,9209.0,45970,35098
48227,3.2,8,1,5602.0,50855,36491
48233,4.7,4,1,4186.0,50035,21704
48247,4.7,0,0,1006.0,31403,5262
48251,3.3,35,3,31422.0,60458,160173
48263,3.1,0,0,210.0,52250,680
48265,3.2,12,1,16842.0,48698,50761
48275,3.6,0,1,893.0,46319,3753
48283,3.1,0,0,1203.0,44601,7418
48297,3.3,0,0,2195.0,51480,12043
48303,2.8,267,4,47087.0,49078,298042
48309,3.3,54,2,45112.0,46262,245720
48319,3.4,0,0,1297.0,40949,4122
48329,2.3,48,1,20211.0,75815,159883
48339,3.5,97,6,90843.0,74323,535187
48349,3.4,9,1,10770.0,45103,48239
48353,3.0,5,1,3337.0,42019,14990
51121,2.6,22,2,14695.0,53424,97692
51125,2.6,0,0,4935.0,53834,14863
51141,3.7,0,0,5401.0,37757,17958
51145,2.6,0,0,6279.0,80441,28364
51155,4.8,8,1,9491.0,49691,34330
51157,2.4,0,0,2172.0,62541,7359
51173,4.1,4,1,9122.0,40544,31298
51187,2.8,8,1,8107.0,65353,38991
51197,4.5,6,1,8013.0,46119,29048
51510,2.1,40,1,20001.0,93370,154710
51530,2.3,0,0,1575.0,33672,6495
51540,2.1,25,1,7030.0,54739,46487
51595,4.5,7,1,1313.0,27426,5495
51660,2.7,34,1,6033.0,43009,53064
51670,4.1,17,1,4939.0,40712,22353
51760,3.2,159,3,37591.0,42356,220892
51775,2.7,36,1,6755.0,53990,25521
51820,2.8,0,0,5316.0,42112,21620
53013,6.1,0,1,1377.0,46250,3999
53021,7.3,0,1,11049.0,60275,89124
55029,5.9,4,1,9977.0,56494,27443
55033,4.7,0,1,9848.0,54605,44260
55039,3.4,15,3,22299.0,57798,102082
55045,3.9,6,1,8229.0,60609,36869
55063,3.2,52,2,23316.0,54127,117582
55069,5.4,0,2,7687.0,54203,27994
55073,3.3,52,2,28189.0,56509,135293
55081,3.8,0,2,9479.0,56479,45303
55095,6.8,3,3,11267.0,53551,43328
55103,4.2,4,1,4463.0,48234,17626
55115,4.5,0,1,10220.0,51751,41136
55129,5.9,0,2,5608.0,46592,15638
55141,4.7,27,2,18193.0,51603,73427
56025,4.7,14,2,14752.0,59400,81023
56031,4.7,0,1,2460.0,47380,8703
56033,4.3,11,1,7569.0,56455,29964
56045,3.2,0,1,1683.0,59605,7117
53041,6.4,6,2,21799.0,46387,76012
53045,6.2,6,1,18568.0,53087,61569
53065,8.6,0,2,13285.0,47272,43858
54001,6.8,0,1,4106.0,37516,16790
54007,9.7,0,1,3753.0,41266,14345
54013,19.2,0,1,2179.0,36279,7450
54021,8.3,0,0,1564.0,37175,8305
54039,4.8,156,4,47589.0,46859,187827
54049,5.1,14,1,13683.0,48158,56575
54061,3.4,119,2,14532.0,49624,103715
54079,4.6,0,0,13074.0,59113,56644
54089,6.5,0,1,3672.0,35218,13210
54101,8.9,0,1,2637.0,33390,8637
55003,6.0,0,1,4179.0,41505,15779
55005,5.9,5,3,12228.0,49257,45358
55007,8.0,0,0,5069.0,50110,15004
55017,5.7,6,3,14150.0,55240,63445
55025,2.5,39,4,87795.0,67631,522837
49029,2.6,0,0,1600.0,86071,11014
49031,6.0,0,0,453.0,41750,1860
49035,2.7,282,10,145183.0,67922,1106700
49051,2.7,0,1,4262.0,74552,29306
