countyFIPS,unemp,#ICU_beds,#Hospitals,#EligibleforMedicare2018
26041,5.4,9,1,10993.0
26043,4.2,6,1,7154.0
26047,6.3,58,1,9366.0
26051,5.8,0,1,8725.0
26065,2.8,219,2,50973.0
26069,6.9,4,1,9540.0
17131,5.5,0,1,4194.0
13191,3.6,0,0,3261.0
31079,3.7,16,1,10851.0
31081,2.9,0,1,2190.0
31083,3.0,0,1,934.0
31087,3.5,0,0,869.0
31099,2.3,0,1,1279.0
31101,3.0,0,1,2357.0
31105,2.7,0,1,1035.0
31109,2.6,108,4,50561.0
31115,4.1,0,0,170.0
31119,3.0,24,1,7067.0
28091,5.3,6,1,6079.0
28097,5.9,0,1,2842.0
28101,5.1,0,0,5050.0
28109,4.8,6,2,14104.0
28119,7.7,0,1,1807.0
28121,3.8,18,4,28483.0
28129,5.2,0,1,3726.0
35041,4.4,0,1,3186.0
35043,4.8,0,1,31422.0
35049,4.0,22,3,40950.0
35057,7.0,0,0,3768.0
35061,5.3,0,0,16633.0
36007,5.4,47,2,45899.0
36011,5.1,14,1,16829.0
36013,5.6,26,3,31686.0
36019,5.0,21,1,18940.0
36027,3.9,51,2,61605.0
36033,5.6,13,2,11631.0
36035,5.8,8,1,13677.0
36039,5.0,0,0,12491.0
40131,2.9,6,2,18921.0
40135,4.0,0,1,10207.0
40137,4.2,9,1,12116.0
40143,2.9,379,12,116584.0
40145,3.0,6,1,15398.0
40149,3.8,0,1,2396.0
41003,2.8,12,1,17342.0
41005,3.3,54,3,88361.0
41011,4.6,12,3,21165.0
41013,5.7,0,1,7374.0
41021,5.8,0,0,570.0
41027,3.1,0,1,4445.0
26075,3.4,51,1,35498.0
26079,6.5,0,1,4928.0
26081,2.4,150,3,110465.0
26087,5.7,10,1,20097.0
26093,3.0,8,2,39347.0
26095,5.9,0,1,1701.0
26099,3.7,122,4,180165.0
26101,5.8,0,1,7843.0
26115,3.4,0,1,33587.0
28137,5.2,0,1,6153.0
28141,5.7,0,1,5349.0
28143,6.1,0,0,2017.0
28153,6.0,6,1,4406.0
28155,5.6,0,1,3094.0
28157,9.5,0,1,2049.0
28163,6.0,0,1,5210.0
29007,4.0,0,1,5797.0
29017,4.3,0,0,3133.0
29023,4.6,14,2,11066.0
29029,6.9,18,1,13806.0
29035,6.5,0,0,1717.0
29041,3.7,0,0,2057.0
29045,4.7,0,0,1700.0
36041,8.7,0,0,1700.0
36045,7.1,10,3,20784.0
36051,5.0,0,1,13990.0
36055,4.3,191,5,159262.0
36059,3.5,461,10,276379.0
36063,5.8,32,3,50734.0
36071,4.1,76,4,66322.0
36073,5.5,0,1,9118.0
36075,6.4,8,1,25800.0
48435,3.9,0,1,799.0
48437,3.8,0,1,1568.0
48441,2.9,110,2,25417.0
48447,3.7,0,1,412.0
48451,3.0,29,2,22435.0
48453,2.6,294,10,142291.0
48457,5.9,0,1,5251.0
48467,3.5,0,1,13460.0
48469,3.8,43,2,18189.0
48477,3.3,5,1,8833.0
48483,3.2,0,2,1176.0
48485,3.2,24,3,25227.0
48489,8.2,0,0,3692.0
48499,4.1,0,2,15107.0
49001,3.0,0,2,1228.0
49007,4.3,6,1,4564.0
26071,6.0,3,1,4021.0
26125,2.9,409,12,249786.0
26131,6.3,0,1,2504.0
26135,6.5,0,0,3006.0
26145,4.4,133,3,46590.0
26147,4.7,23,3,38022.0
26157,5.1,0,2,13977.0
29047,3.0,172,3,43418.0
29051,2.9,25,2,15533.0
29055,4.7,0,0,6252.0
29057,3.7,0,0,2215.0
29061,3.7,0,0,2034.0
29067,4.9,0,0,3779.0
29073,3.6,0,1,4099.0
29077,3.0,163,2,61019.0
29079,3.5,0,1,2577.0
29087,3.1,0,0,1253.0
37011,3.9,0,1,4706.0
37013,4.4,8,1,13828.0
37019,5.2,19,2,48168.0
37025,3.4,25,1,34807.0
13223,3.1,8,1,22356.0
36081,3.0,129,6,374573.0
36087,3.7,39,3,59287.0
36089,6.0,20,5,24203.0
36093,4.0,36,2,33672.0
36099,4.8,0,0,7929.0
36103,4.0,281,10,299245.0
36107,5.1,0,0,11787.0
36117,4.9,8,1,22720.0
42017,4.5,90,7,139881.0
42023,8.0,0,0,1516.0
45079,2.9,211,3,67860.0
45083,2.8,39,1,66053.0
45085,3.7,17,1,22451.0
45089,4.9,4,1,8246.0
46005,3.3,6,1,3807.0
46011,3.1,0,1,4783.0
46019,3.8,0,0,2427.0
46023,3.5,0,2,1904.0
46033,5.3,0,1,2882.0
46039,7.7,0,1,1135.0
46041,6.4,0,1,811.0
46045,3.1,0,1,928.0
46051,5.4,0,1,1845.0
46059,2.8,0,1,868.0
26159,4.5,0,2,17796.0
26163,4.4,586,14,340821.0
27001,7.9,4,1,5132.0
27003,3.3,35,1,59751.0
27011,6.0,0,2,1551.0
27017,5.4,6,2,7805.0
27025,4.9,10,1,10731.0
27035,5.6,16,2,18429.0
27037,2.9,12,2,71282.0
27041,3.8,8,1,10875.0
27043,5.3,4,1,3841.0
27045,4.6,0,0,5106.0
27053,2.6,311,8,204695.0
27059,5.3,0,1,8051.0
37035,3.4,52,2,37104.0
37037,3.2,4,1,19258.0
37039,4.4,0,1,10013.0
37041,4.3,4,1,4261.0
37047,4.9,10,1,13867.0
37059,3.3,0,1,10506.0
37061,3.8,9,1,11152.0
37065,5.3,15,1,12751.0
37069,3.8,0,0,12833.0
37071,3.8,74,1,45699.0
37075,6.4,0,0,2236.0
37077,3.2,6,1,12226.0
37083,5.9,16,2,14555.0
37087,3.5,12,1,18822.0
42027,3.7,0,1,24950.0
42029,3.5,93,5,96973.0
42033,7.0,27,2,20451.0
42039,6.0,16,2,22083.0
42045,4.4,100,4,111311.0
42049,5.7,88,4,60411.0
42051,7.8,15,2,35782.0
42055,4.7,24,2,34562.0
42061,8.4,7,1,10951.0
42067,5.7,0,0,5714.0
42073,7.5,18,2,23204.0
42079,6.6,71,3,76068.0
41029,4.5,50,3,58515.0
41033,5.1,12,1,27853.0
41039,3.9,67,5,89874.0
41043,4.2,11,2,30743.0
41049,4.6,0,1,2254.0
41051,3.2,165,6,133904.0
41059,5.2,3,2,14998.0
41065,4.8,17,1,6704.0
41071,3.4,11,2,22034.0
27063,3.8,0,1,2480.0
27065,9.2,4,1,4207.0
27069,4.6,0,1,1223.0
29105,6.0,4,1,8895.0
29111,3.7,0,0,2319.0
29119,3.3,0,0,4375.0
29125,3.7,0,0,2194.0
29129,4.1,0,0,948.0
29139,3.8,0,0,3109.0
29141,5.9,0,0,6440.0
29147,3.3,0,1,4029.0
29153,6.0,0,0,3137.0
29157,3.1,0,1,4247.0
29161,3.8,18,1,9303.0
29167,3.4,8,1,7193.0
37095,13.3,0,0,1156.0
37099,4.2,9,1,9067.0
37105,4.1,8,1,12885.0
37111,3.8,9,1,11976.0
37115,3.6,0,0,5976.0
37121,5.0,0,1,4560.0
37129,3.4,57,2,47751.0
37135,2.9,13,1,24118.0
37139,4.6,10,1,8732.0
37143,4.7,0,0,4068.0
37147,3.9,71,1,30791.0
37153,5.3,0,0,11158.0
42085,6.0,45,4,29660.0
42089,6.2,44,2,35435.0
42095,5.0,64,4,70466.0
42101,5.9,528,15,268194.0
42109,5.7,0,0,8815.0
42111,7.0,14,3,19845.0
42115,5.9,4,2,10720.0
42119,4.4,12,1,8708.0
42121,6.6,8,1,14667.0
42125,5.6,50,4,52152.0
42133,4.4,60,5,94910.0
49009,4.6,0,0,267.0
49013,4.8,4,1,3288.0
49019,8.0,0,1,2122.0
49023,2.8,0,1,1738.0
48001,2.9,10,1,10926.0
48013,3.7,6,1,9126.0
48015,3.6,0,1,6608.0
48017,3.7,0,1,1165.0
48023,2.6,27,1,1074.0
48025,4.8,8,1,4826.0
48029,3.1,648,13,298497.0
48033,2.3,0,0,145.0
48035,3.6,0,1,5314.0
48039,4.3,16,3,51652.0
29171,4.0,0,1,1412.0
29175,4.2,8,1,5522.0
29177,3.8,0,1,5219.0
29181,5.0,0,0,3800.0
29186,4.0,0,1,4253.0
29187,5.0,10,2,15888.0
29197,5.0,0,0,970.0
29203,6.3,0,0,2244.0
29207,5.2,4,1,7856.0
29213,12.5,18,1,15186.0
29219,3.7,0,0,7580.0
29225,3.9,0,0,8524.0
29510,4.0,207,3,54321.0
30003,7.4,0,2,2004.0
37159,4.0,20,1,32178.0
37163,3.7,8,1,13472.0
37169,3.5,0,1,11295.0
37175,3.5,4,1,10920.0
39061,4.0,297,8,151897.0
39071,6.2,0,2,10105.0
39077,7.9,12,2,13117.0
39081,7.0,20,1,17230.0
39087,5.9,0,1,14965.0
39093,5.6,75,4,67652.0
39099,6.3,67,3,57890.0
39101,4.3,15,1,14569.0
44001,3.3,0,0,11926.0
44003,3.7,15,1,40519.0
44005,3.8,10,1,20458.0
45001,3.7,6,1,6519.0
45003,3.1,35,1,39462.0
45007,2.9,40,1,45874.0
45017,3.5,0,0,3867.0
45023,4.4,6,1,7837.0
45025,3.1,6,1,10071.0
46063,2.5,0,0,252.0
46065,3.2,6,1,3599.0
46069,3.7,0,0,334.0
46075,3.8,0,0,239.0
46079,3.4,0,1,4288.0
46085,5.2,0,0,692.0
46093,3.7,3,1,5900.0
46097,3.0,0,0,610.0
46101,3.9,0,1,1404.0
46115,4.8,0,1,1637.0
46117,4.1,0,0,709.0
46121,6.3,0,1,1034.0
46127,3.7,0,1,3382.0
30005,4.2,0,1,1196.0
30009,4.6,0,1,2990.0
30015,3.3,0,2,1280.0
30019,3.0,0,1,473.0
30023,3.8,0,1,2937.0
30029,6.2,22,3,24510.0
30035,8.2,0,2,2043.0
30041,3.6,6,1,3106.0
31129,3.2,0,1,1267.0
31133,2.5,0,1,699.0
31141,2.8,5,2,6538.0
19007,3.6,3,1,3442.0
19011,3.4,0,1,5571.0
19015,2.7,3,1,6210.0
19019,3.5,0,1,4406.0
19023,4.2,0,0,3822.0
19027,2.0,6,2,4931.0
19033,2.9,18,1,11487.0
17081,3.6,22,2,8825.0
17091,4.5,56,2,22654.0
17093,3.3,0,0,16990.0
17099,4.8,13,3,24868.0
17101,4.1,0,1,3322.0
17105,3.6,5,1,7980.0
17109,3.2,7,1,6249.0
17111,3.4,33,2,54987.0
17117,3.5,0,2,11541.0
17125,4.7,0,1,3788.0
17127,4.3,0,1,3861.0
13185,3.7,48,1,19076.0
13189,5.2,0,1,4917.0
13195,3.2,0,0,6664.0
13199,4.3,0,1,5438.0
13205,4.7,0,1,4710.0
13209,4.6,0,0,1909.0
13213,5.3,0,1,7789.0
13221,3.3,0,0,3352.0
13229,3.2,0,0,4367.0
13231,3.1,0,0,3789.0
13235,4.0,6,1,2236.0
13241,3.7,0,1,5401.0
13247,3.9,16,1,16790.0
13255,4.2,22,1,15549.0
13257,3.9,6,1,6987.0
13267,4.0,0,1,4292.0
13269,3.5,0,0,1923.0
20183,2.8,0,1,1190.0
20187,2.6,0,1,366.0
20189,3.1,0,1,884.0
20197,3.9,0,0,1647.0
20207,3.7,0,0,812.0
21191,4.5,0,0,3303.0
21193,7.9,32,1,7265.0
21201,5.4,0,0,517.0
21205,5.7,10,1,4866.0
21207,5.7,2,1,4565.0
21217,4.0,8,1,6370.0
21221,5.2,0,1,4075.0
21231,5.6,0,1,5381.0
21233,4.7,0,0,3202.0
21237,8.3,0,0,2101.0
21239,3.3,0,1,6034.0
22005,3.6,0,1,17902.0
22091,5.3,0,1,3212.0
22093,5.5,0,1,4502.0
22097,5.8,16,1,19696.0
22099,4.7,0,1,10765.0
22103,3.5,149,6,52849.0
22113,4.5,6,2,11443.0
22117,5.0,13,2,10894.0
21011,8.1,0,0,2986.0
21013,7.2,7,2,7153.0
21015,3.4,18,1,22217.0
21027,6.1,0,1,5077.0
21029,3.9,0,0,16147.0
17133,2.5,0,0,7056.0
17137,3.5,9,1,8172.0
17141,4.4,4,1,11344.0
17143,4.5,107,3,37221.0
17147,2.7,0,1,3733.0
17153,6.1,0,0,1555.0
17159,3.3,8,1,3881.0
17165,4.5,0,2,6288.0
17167,3.2,99,2,42009.0
17177,4.1,8,1,11933.0
17183,4.1,12,2,18325.0
17191,3.8,4,1,3996.0
17195,3.7,9,2,14194.0
17197,3.8,92,3,108500.0
18001,3.1,4,1,6166.0
13275,4.1,35,1,11036.0
13279,4.7,8,1,5986.0
13281,5.1,0,1,5106.0
13289,5.8,0,0,2536.0
13295,3.4,0,0,15617.0
13301,4.2,0,0,1495.0
20035,3.5,4,2,7687.0
20041,4.0,0,2,4566.0
20047,2.3,0,1,763.0
20051,2.1,34,1,5299.0
20053,2.6,0,1,1495.0
20057,2.4,10,2,4429.0
20063,1.9,0,1,723.0
20073,3.9,0,1,1865.0
20077,2.5,0,1,1457.0
20079,3.1,6,1,8004.0
20087,3.6,0,1,4240.0
22011,4.9,6,1,7501.0
22015,3.7,0,0,21797.0
22017,4.8,107,5,52229.0
22023,3.8,0,1,1255.0
22031,5.7,0,1,6344.0
22035,11.2,0,1,1497.0
22041,6.8,6,1,4748.0
22043,5.5,0,0,4552.0
22049,4.5,0,1,3722.0
22051,3.6,215,5,90189.0
22055,3.9,80,7,39142.0
21035,5.3,10,1,8161.0
21039,4.1,0,0,1360.0
21041,4.2,0,1,2539.0
21045,4.1,0,1,4092.0
21057,5.4,0,1,1863.0
21065,5.6,0,1,3744.0
21067,3.1,260,4,50909.0
21071,7.4,16,3,10829.0
21079,4.6,0,0,4195.0
21083,4.7,8,1,9085.0
21085,5.1,6,1,6494.0
21091,3.3,0,0,2050.0
21097,4.1,6,1,4326.0
21101,3.8,12,1,10438.0
21107,4.7,19,1,11135.0
48267,3.3,0,1,1368.0
48271,4.4,0,0,978.0
48277,3.3,20,1,11943.0
48281,3.3,0,1,5549.0
48285,2.9,3,2,5461.0
48287,2.7,0,0,3707.0
48291,5.5,0,2,14405.0
48293,4.1,6,2,5438.0
48295,2.7,0,0,627.0
48301,0.6,0,0,17.0
48305,3.6,0,1,1166.0
48307,4.6,0,1,2191.0
48317,2.9,0,1,820.0
48323,9.6,10,1,10304.0
48327,3.4,0,0,677.0
48331,4.5,0,1,6157.0
48333,3.0,0,0,1493.0
51800,2.9,12,1,17082.0
51810,2.6,50,2,75638.0
51840,2.7,48,1,5771.0
53001,7.3,0,2,2714.0
53003,4.2,0,1,6639.0
53005,5.5,44,3,36573.0
53015,5.9,18,1,27511.0
53017,6.8,0,0,8606.0
53019,13.4,0,1,2436.0
53023,7.0,0,1,690.0
53025,8.6,0,4,16549.0
51600,2.0,0,0,4724.0
55101,5.0,33,2,41482.0
55107,7.0,4,1,4160.0
55111,3.9,10,3,14468.0
55113,7.3,0,1,5808.0
55119,6.3,0,1,4358.0
55123,4.8,0,2,7334.0
55125,6.1,10,2,8916.0
55133,3.2,64,4,87752.0
55139,3.2,26,2,33843.0
56003,5.5,0,2,2776.0
56009,3.2,0,1,2665.0
56017,4.5,0,1,1507.0
56019,4.2,0,1,2293.0
54023,5.7,3,1,3337.0
54025,5.5,12,1,9949.0
54027,3.9,0,1,6097.0
54033,5.1,20,1,17036.0
54037,2.8,5,1,11339.0
54045,7.5,12,1,9340.0
54051,7.8,9,1,7414.0
54053,6.6,5,1,7011.0
54059,9.7,6,1,7225.0
54065,3.9,0,1,4846.0
54069,4.7,37,2,11498.0
54075,5.5,0,1,2419.0
48341,2.5,3,1,2640.0
54083,6.9,0,1,7520.0
54087,11.6,0,1,4262.0
54091,5.5,0,1,3982.0
54093,6.5,0,0,2048.0
54097,6.9,4,1,5963.0
54099,6.0,0,0,10676.0
54103,9.0,5,1,4221.0
54105,10.5,0,0,1626.0
54107,5.8,36,1,22461.0
55011,6.1,0,0,3425.0
55013,8.2,0,1,5640.0
55019,4.7,0,1,6921.0
55021,4.2,10,2,13160.0
55023,7.4,0,1,4561.0
53029,4.9,6,1,24404.0
49039,3.6,0,2,4922.0
49043,2.2,4,1,6254.0
49045,2.9,4,1,8136.0
49049,2.5,122,5,56458.0
49057,3.2,64,2,36847.0
50003,3.2,10,1,10100.0
50007,1.8,46,1,31362.0
50011,2.7,0,1,9403.0
50015,3.7,0,1,5518.0
50021,2.8,13,1,17134.0
56023,4.2,0,2,3900.0
51005,4.2,10,1,4651.0
51011,3.8,0,0,4090.0
51013,1.8,32,2,26418.0
51015,2.3,12,1,19253.0
51019,2.9,6,1,21379.0
51025,4.7,0,0,4222.0
51031,3.3,0,0,13443.0
51033,3.3,0,0,6274.0
51036,3.3,0,0,2017.0
51045,2.9,0,0,1414.0
51049,3.2,0,0,2435.0
51051,6.1,0,1,5038.0
54081,5.3,43,2,20493.0
51061,2.3,8,1,13399.0
51067,3.1,4,1,15346.0
51069,2.3,0,0,17417.0
51073,2.7,7,1,8949.0
51081,3.4,0,0,2650.0
51085,2.3,24,1,21989.0
51091,3.1,0,0,812.0
51095,2.7,26,2,21972.0
51103,6.4,0,1,4540.0
49037,7.4,1,2,2210.0
51119,2.9,0,0,3849.0
50025,2.4,0,2,12041.0
53037,5.7,6,1,9151.0
53039,6.6,0,2,6530.0
53059,5.5,0,0,2749.0
53075,3.9,6,2,6274.0
54017,5.2,0,0,1731.0
54029,5.3,10,1,8204.0
54043,7.7,0,0,5622.0
54055,5.7,29,2,17114.0
54073,8.6,0,0,1843.0
54085,7.1,0,0,2770.0
54095,8.9,0,1,2470.0
51057,4.1,7,1,3083.0
51115,2.8,0,0,3008.0
22095,5.1,0,0,8635.0
22111,5.6,0,2,5447.0
21001,5.8,0,1,4546.0
21005,3.9,0,0,4734.0
21007,5.8,0,0,2032.0
21019,6.1,50,2,12602.0
21037,3.4,21,1,17537.0
21049,4.1,8,1,8467.0
21061,5.1,0,0,3088.0
21069,6.4,3,1,3689.0
21081,4.5,0,1,5536.0
21093,4.1,20,1,20963.0
21109,6.6,0,0,3201.0
21125,4.7,14,1,14471.0
21131,11.1,0,1,2975.0
40037,3.4,0,3,16773.0
40047,3.0,30,2,12371.0
37183,3.1,175,4,148397.0
37187,6.6,0,1,3504.0
38003,2.6,0,1,2756.0
38013,2.9,0,0,513.0
38025,1.7,0,0,770.0
38041,2.7,0,0,692.0
38055,4.4,0,2,2555.0
38069,3.8,0,1,1099.0
38087,2.3,0,0,173.0
38095,2.8,0,1,662.0
39009,5.4,0,1,10878.0
39021,4.2,0,1,8417.0
54109,8.4,0,0,6236.0
55015,3.3,0,1,8733.0
55027,3.8,10,2,18776.0
49027,3.1,0,2,2483.0
49033,5.0,0,0,444.0
49041,3.8,0,1,4309.0
49055,11.0,0,0,665.0
50013,3.6,0,0,2148.0
51003,2.2,12,1,22022.0
51009,3.3,0,0,8197.0
51023,2.6,0,0,9169.0
51035,4.7,0,0,8598.0
51053,3.2,0,0,6233.0
51065,2.3,0,0,6293.0
1003,2.6,51,3,54145.0
1027,2.7,4,1,3796.0
1041,2.9,0,1,3724.0
1057,3.0,12,2,5110.0
1073,2.7,471,8,136483.0
1091,3.6,5,1,5639.0
1103,2.4,34,1,27180.0
1115,2.5,6,1,18904.0
1129,4.7,0,1,4271.0
21147,6.4,0,0,4056.0
21165,9.1,0,0,1856.0
21181,5.0,0,0,1740.0
19041,3.3,0,1,4082.0
19043,6.3,0,2,4817.0
19049,2.0,0,1,12590.0
19057,5.0,12,1,9861.0
19073,2.3,4,1,2451.0
19081,2.7,0,1,2647.0
19091,3.3,0,1,2314.0
19099,3.4,4,1,8509.0
19115,4.3,0,0,2407.0
19131,2.0,0,1,2513.0
19147,2.8,0,1,2200.0
19157,3.4,5,1,4368.0
19165,2.5,0,1,3248.0
19179,3.7,11,1,8135.0
19187,3.4,8,1,8474.0
19197,2.9,0,2,3184.0
39031,6.9,7,1,8553.0
39045,4.1,20,1,30174.0
35013,6.3,51,2,41998.0
35017,4.9,6,1,8991.0
35037,5.2,0,1,2718.0
35059,4.2,0,1,1013.0
36017,5.5,7,1,12427.0
36031,5.8,0,1,9900.0
36049,7.4,6,1,5639.0
36065,4.6,51,3,53960.0
36077,5.1,14,2,14827.0
51079,2.2,0,0,4024.0
12129,2.8,0,0,6439.0
13011,2.8,0,0,4000.0
13019,4.5,0,1,4066.0
13027,3.7,0,1,3771.0
13033,5.0,0,1,4840.0
13039,3.7,5,1,9159.0
13051,3.4,78,3,51875.0
13061,7.1,0,0,825.0
5149,4.2,0,2,4992.0
6011,19.9,0,1,3896.0
6027,3.9,4,2,4923.0
6047,10.4,24,2,37547.0
6063,11.0,0,3,6607.0
6077,6.6,121,7,115609.0
6091,6.7,0,0,999.0
6107,11.5,51,4,64320.0
8011,2.8,0,0,1180.0
8019,2.5,0,0,2084.0
8027,3.3,0,0,1894.0
20013,3.0,0,1,2411.0
20023,2.3,0,1,792.0
27071,6.0,0,1,3886.0
27079,6.5,0,1,5535.0
27087,6.7,0,1,984.0
27101,6.3,0,1,2299.0
27107,5.9,0,1,1701.0
27125,8.1,0,0,928.0
27131,3.6,4,2,12146.0
27143,4.9,0,1,3268.0
27159,8.3,2,1,4018.0
27169,3.1,8,1,9889.0
28007,6.3,0,1,4526.0
28023,6.0,0,1,4245.0
28035,4.6,48,1,14562.0
28043,4.8,5,1,5666.0
36091,3.6,19,1,49780.0
36101,5.5,8,3,23097.0
36113,5.3,24,1,18522.0
42011,5.0,71,3,87039.0
42019,4.9,35,1,42921.0
42025,6.2,13,2,16689.0
42037,5.6,22,2,15253.0
42053,9.5,0,0,1819.0
42057,7.7,0,1,3877.0
42075,4.5,18,1,32815.0
42081,6.1,32,3,27232.0
42099,4.7,0,0,10492.0
42117,7.1,6,1,10935.0
42131,6.2,6,1,6954.0
1005,3.5,5,1,6681.0
1013,4.1,7,1,5073.0
1019,2.8,0,1,7493.0
6041,2.3,66,3,60940.0
6053,10.0,27,4,66878.0
6061,3.2,70,3,87785.0
8041,3.4,95,3,112730.0
8049,2.2,0,1,2847.0
12085,3.0,74,1,49510.0
12093,2.9,8,1,9048.0
12105,3.5,145,5,162817.0
12121,3.4,0,1,11787.0
12133,3.5,0,1,5909.0
13007,4.6,0,0,728.0
13021,3.9,117,3,32299.0
13035,3.5,0,1,5049.0
13047,3.1,0,1,14231.0
13065,3.9,0,1,1545.0
13075,3.5,0,1,3729.0
28057,4.9,0,0,5865.0
28069,7.2,0,1,2155.0
22119,5.7,16,2,9852.0
22125,3.7,0,1,2243.0
23017,4.8,6,2,16225.0
24015,4.1,5,1,19922.0
24027,2.7,16,1,49373.0
25001,6.1,34,2,78585.0
25003,4.3,24,2,35315.0
25027,3.6,169,8,160214.0
26025,3.6,32,2,31874.0
26039,6.0,6,1,4196.0
26049,4.1,151,3,92586.0
44007,4.2,237,6,123400.0
45021,3.4,12,1,12855.0
45033,4.3,6,1,6678.0
45045,2.6,137,6,99623.0
47009,3.8,16,1,32365.0
47019,4.5,8,1,15557.0
47037,2.7,614,9,102730.0
47051,4.1,10,1,10723.0
47063,4.4,20,1,15640.0
47075,5.1,0,0,4319.0
47085,4.8,0,1,4660.0
47099,4.3,6,1,10574.0
47113,3.8,76,1,21262.0
47127,3.3,0,0,1478.0
6019,8.5,164,7,144367.0
6023,3.9,32,4,30069.0
6035,5.8,0,1,5565.0
6037,4.6,2126,76,1530126.0
13085,2.8,0,0,5312.0
13099,4.4,0,1,2493.0
13117,2.8,24,1,30091.0
8051,2.2,0,1,2642.0
8055,7.9,0,1,2633.0
8065,2.0,0,1,1128.0
8079,2.8,0,0,303.0
8089,4.5,506,1,4914.0
8101,4.3,32,2,39754.0
8117,1.6,8,1,4027.0
9005,4.5,21,2,43789.0
12007,3.0,0,1,5994.0
12019,2.9,28,2,44339.0
12027,3.3,8,1,7750.0
12035,3.6,18,1,38818.0
26059,3.6,4,1,10762.0
26063,4.5,4,3,9555.0
26113,5.2,0,0,3963.0
26119,9.4,0,0,4050.0
26129,7.8,10,1,7219.0
26137,4.9,4,1,6869.0
26149,3.2,8,2,13655.0
27005,5.6,8,1,8987.0
27013,2.9,29,1,11614.0
27023,5.0,0,1,2827.0
27033,3.8,0,2,3098.0
27047,3.7,18,1,7997.0
27061,6.8,9,3,12729.0
29095,3.9,274,9,129081.0
47133,4.7,6,1,5941.0
47145,4.7,6,1,15301.0
47159,3.4,2,1,4270.0
47165,3.0,38,2,36204.0
45047,3.5,30,1,16341.0
45051,4.2,100,4,98507.0
45059,3.2,8,1,16570.0
45069,4.7,0,0,6479.0
45087,3.9,6,1,7643.0
46015,3.4,0,1,1070.0
46025,4.8,0,0,859.0
46037,6.4,0,1,1569.0
46049,3.8,0,1,581.0
46057,3.5,0,0,1181.0
46067,4.2,0,2,1997.0
46077,3.8,0,1,1404.0
51097,2.5,0,0,1874.0
51109,2.8,0,0,8570.0
1035,3.8,0,1,3745.0
1039,3.2,13,2,10139.0
1049,2.7,12,1,16222.0
1053,3.4,14,2,9132.0
1063,5.5,0,1,2392.0
1069,2.8,66,2,24638.0
1075,3.1,0,0,3994.0
1077,3.0,48,1,22596.0
12047,4.2,0,0,3066.0
12067,2.8,0,0,1166.0
12077,3.5,0,0,1439.0
4001,10.2,0,4,13190.0
4007,5.4,8,3,17719.0
4019,4.2,296,9,228674.0
5011,4.3,0,1,2651.0
5023,5.6,0,1,8448.0
5037,4.6,0,1,4132.0
5039,5.1,0,1,2045.0
5055,4.1,8,1,9973.0
5065,6.7,0,0,4275.0
5079,5.3,0,0,2543.0
29099,3.8,67,2,44813.0
29115,5.4,0,1,3363.0
29121,4.1,0,1,4169.0
29135,3.6,0,0,3127.0
29145,3.4,0,1,13100.0
29163,4.0,0,1,3935.0
29173,3.7,0,0,2678.0
29185,4.9,0,1,2866.0
29201,4.1,12,1,10155.0
29215,4.8,4,1,6158.0
29223,5.0,0,0,3903.0
30007,5.0,0,1,1563.0
30021,3.0,3,1,1971.0
30031,2.5,8,2,16541.0
46091,5.5,0,1,1104.0
46107,3.5,0,1,728.0
46119,2.7,0,0,381.0
46129,7.2,4,1,1579.0
40057,2.6,0,1,656.0
40061,5.5,0,1,3353.0
40069,5.1,0,1,2674.0
40075,2.9,0,1,2334.0
40093,2.0,0,1,1772.0
40103,2.4,0,1,2643.0
40115,2.9,9,1,8516.0
40133,4.4,0,1,5830.0
40141,3.2,0,0,1780.0
41009,4.6,0,0,12537.0
6067,3.8,396,8,266365.0
6071,3.8,410,18,310289.0
6111,3.7,139,7,152317.0
8005,2.8,127,3,100817.0
5109,4.6,0,0,2926.0
5117,4.5,0,0,2243.0
5135,5.9,0,0,6606.0
13307,5.0,0,0,562.0
13311,2.7,0,0,7663.0
13315,4.2,0,0,1741.0
16005,3.0,20,1,15556.0
16027,3.3,41,3,39028.0
16039,3.6,0,1,4773.0
16063,5.8,0,0,1092.0
16075,3.9,0,0,5785.0
17001,2.8,25,1,15299.0
17017,3.7,0,0,2695.0
30047,5.5,0,2,7806.0
31123,3.8,0,1,1047.0
31127,2.8,0,1,1648.0
31143,3.4,0,1,1331.0
31153,2.9,8,2,26290.0
31167,2.8,0,0,1061.0
31179,2.4,0,1,1585.0
31185,2.5,0,2,3220.0
32011,2.4,0,0,369.0
32027,4.4,0,1,1098.0
33005,3.1,27,1,19089.0
33017,2.8,17,2,25993.0
34027,3.3,91,3,94132.0
34037,4.4,10,1,30393.0
41023,9.4,0,1,2388.0
41047,4.0,68,3,67900.0
41061,5.5,4,1,6682.0
42009,6.7,4,1,13201.0
48355,4.2,115,3,61565.0
48363,3.1,8,1,6528.0
48373,5.0,8,1,22439.0
48389,2.0,0,1,2202.0
48405,5.0,0,1,2612.0
48413,3.0,0,1,634.0
48421,2.4,0,0,398.0
48439,3.2,409,22,279255.0
48455,5.1,0,0,4685.0
48471,3.8,6,1,10551.0
13083,3.4,0,0,3759.0
13089,3.5,168,3,111083.0
13097,3.6,8,1,22023.0
13105,4.3,4,1,5285.0
13111,3.6,5,1,8527.0
13121,3.5,538,7,146632.0
8067,3.1,11,2,11273.0
8071,4.2,0,1,4454.0
